order,staggered_order,susceptibility,specific_heat,cumulant_list,T,order_std,staggered_order_std,susceptibility_std,specific_heat_std,J,B,k_B
0.9998203125000007,0.00010156250000000001,0.0003451562498606009,0.0073035062522283575,0.9666666635651854,50,4.822281050628249e-05,2.933591149299779e-05,9.11508049289837e-05,0.0019287510321668022,6.903245000000001e-22,4.141947e-22,1.380649e-23
0.9952031250000003,0.000375,0.011158125000206054,0.09371430000072736,0.9666666265471949,75,0.00017265448245703413,8.615030470056387e-05,0.000629047006760686,0.004608086322872352,6.903245000000001e-22,4.141947e-22,1.380649e-23
0.9850390625000001,0.0009609375,0.034363281250229784,0.1885208043987639,0.9666665448612831,90,0.0002977474843774995,0.00011215768231880064,0.0018278976922101483,0.00891308700264808,6.903245000000001e-22,4.141947e-22,1.380649e-23
0.9730859374999999,0.0011171874999999997,0.07629015625028468,0.30805195781263794,0.9666662334487596,100,0.0005546599905150416,0.0002740061052296554,0.004116526898208829,0.01271202020561736,6.903245000000001e-22,4.141947e-22,1.380649e-23
0.9639687499999999,0.0013750000000000006,0.10279906250031594,0.3418581717686478,0.9666664535516231,105,0.0003852441900113642,0.00036580524403362526,0.0077496639518829236,0.021183718161684538,6.903245000000001e-22,4.141947e-22,1.380649e-23
0.9551796874999999,0.0015078124999999996,0.13604046875021378,0.384832813791206,0.966666013337449,110,0.0006686012173864713,0.00024106341959249036,0.00525691901049002,0.010814590211234066,6.903245000000001e-22,4.141947e-22,1.380649e-23
0.9487968749999999,0.0012187500000000002,0.15996531250019289,0.42972592558139777,0.9666654782348315,113,0.0008952184178316454,0.0001842822860111628,0.007093135108259474,0.015078241997070054,6.903245000000001e-22,4.141947e-22,1.380649e-23
0.9436874999999999,0.001265625,0.17250218750009375,0.4478811980151101,0.9666657480291173,115,0.0007835746663927219,0.0003079354132768752,0.008640595770736009,0.017408617576179165,6.903245000000001e-22,4.141947e-22,1.380649e-23
0.9314140625,0.0013203124999999999,0.24402171875004366,0.5239782454427444,0.9666645813952097,120,0.0011660506302325338,0.00023604871137251513,0.011072887391212323,0.024198181330741652,6.903245000000001e-22,4.141947e-22,1.380649e-23
0.9131484375,0.0017421875000000002,0.326969843749933,0.600740162999926,0.9666655622507992,125,0.0008313652704380585,0.0003225058290413136,0.012589551316314939,0.02408912516865745,6.903245000000001e-22,4.141947e-22,1.380649e-23
0.8763359375,0.0022421875000000003,0.4866623437498648,0.6613165903634745,0.9666612207452617,135,0.0017701287277739888,0.0005231517410279977,0.026045043380475166,0.024398305198243007,6.903245000000001e-22,4.141947e-22,1.380649e-23
0.8036171875000002,0.0020078125,0.9066167187499434,0.8122479465278248,0.9666563164098516,150,0.0022436447246367936,0.000372066980382061,0.03627498227653384,0.03066401005738836,6.903245000000001e-22,4.141947e-22,1.380649e-23
0.6616015625,0.0026015625,1.598356093749989,0.7546791382653018,0.9666589371306529,175,0.0015876587795841494,0.0005189346903904431,0.084988046768805,0.039075586234430124,6.903245000000001e-22,4.141947e-22,1.380649e-23
0.5097578125,0.0030703124999999997,2.290186406250003,0.5908475691406191,0.9666403171617062,200,0.0022549167741189712,0.0007430545921755178,0.06262820573562827,0.02024703922883707,6.903245000000001e-22,4.141947e-22,1.380649e-23
0.3941562500000001,0.00246875,2.464362812500007,0.4129240425925874,0.9666567000802946,225,0.0010838728123896905,0.0007555297448231276,0.10181064590152754,0.017472438553871674,6.903245000000001e-22,4.141947e-22,1.380649e-23
0.323078125,0.002328125,2.348656562499997,0.2841847194999983,0.9666247520224797,250,0.0018098444986724717,0.0006239052912902726,0.07881778342061964,0.006645115606246021,6.903245000000001e-22,4.141947e-22,1.380649e-23
0.26545312499999996,0.0035937500000000006,2.0378153125000016,0.17899920289256177,0.9664919627724765,275,0.0031106467248588373,0.0007877076859073423,0.07848351133147566,0.0076050271355537664,6.903245000000001e-22,4.141947e-22,1.380649e-23
0.22349218750000005,0.002835937500000001,1.9921907812500002,0.14599673420138765,0.9665638077619414,300,0.001992326894633031,0.0007277837518474323,0.053141182145459744,0.003913630844923137,6.903245000000001e-22,4.141947e-22,1.380649e-23
