order,staggered_order,susceptibility,staggered_susceptibility,specific_heat,cumulant_list,T,order_std,staggered_order_std,susceptibility_std,staggered_susceptibility_std,specific_heat_std,J,B,k_B
0.9998164062500008,3.515624999999999e-05,0.0004016406239387038,0.00028757812499999996,0.00849871559931443,0.9333333309479265,50,4.228865188348459e-05,6.536406457297464e-06,8.519920066266951e-05,7.351902057779842e-05,0.001802815088123893,6.903245000000001e-22,-4.141947e-22,1.380649e-23
0.9953789062500004,0.00030078125,0.011782734373760206,0.008142734374999998,0.09794718194238476,0.9333333295719043,75,5.287163848654253e-05,0.00015064153176913068,0.0004436801275261121,0.0003474532693961325,0.0028919386051630583,6.903245000000001e-22,-4.141947e-22,1.380649e-23
0.984703125,0.00032031249999999996,0.038247812499921,0.023076874999999986,0.20926428240700842,0.9333332699928907,90,0.00021455235921272517,0.00011529725508983296,0.003090899088119526,0.001563344335933485,0.016456100796895926,6.903245000000001e-22,-4.141947e-22,1.380649e-23
0.9720781250000001,0.0007265624999999999,0.0827482812499202,0.04238046874999997,0.3230370796871583,0.9333332205410034,100,0.00028279739255223,0.00026524559300650973,0.0049844531937853435,0.0011823046662051506,0.01408605454405706,6.903245000000001e-22,-4.141947e-22,1.380649e-23
0.96433984375,0.00038671875,0.10330945312505761,0.04795726562499996,0.3442001906179637,0.9333331713503665,105,0.0003362734512035821,8.618572106576008e-05,0.003983487654565926,0.0015270974809450067,0.01495514745696932,6.903245000000001e-22,-4.141947e-22,1.380649e-23
0.9550546875,0.0010781250000000003,0.14019328124954633,0.05615203124999997,0.4151554661671132,0.9333330227962291,110,0.00046085142204746026,0.0002711624102532928,0.011090644436280255,0.0027597042321108396,0.032114281778820544,6.903245000000001e-22,-4.141947e-22,1.380649e-23
0.94803125,0.00035156250000000004,0.16171328124997508,0.06332765624999996,0.444572640525272,0.9333330391828487,113,0.0004451548514808195,0.0001555649043104678,0.010329907022266962,0.004376235826292298,0.01860648754484285,6.903245000000001e-22,-4.141947e-22,1.380649e-23
0.94272265625,0.0007695312499999999,0.1949975781251009,0.06938789062499999,0.4821726140123353,0.9333329708800343,115,0.0004912751961573085,0.00016448977100605683,0.016373488496586604,0.002719834614381891,0.03951283627973116,6.903245000000001e-22,-4.141947e-22,1.380649e-23
0.929265625,0.0009687500000000002,0.2500195312502115,0.08834546874999998,0.5000109754775229,0.9333320195387779,120,0.0009212226240420054,0.00027833778728035655,0.020609551969967926,0.004163978564761473,0.038566071468190764,6.903245000000001e-22,-4.141947e-22,1.380649e-23
0.9148554687499999,0.0005820312500000001,0.37583585937515307,0.11090429687499999,0.6702601254997784,0.9333323117882436,125,0.0008001540989279715,0.00014001604260762405,0.020049997623332778,0.01070887477288661,0.03700955061381598,6.903245000000001e-22,-4.141947e-22,1.380649e-23
0.8789843749999999,0.0007421875,0.4412918750002106,0.14085406249999996,0.6003802143344086,0.9333328553649125,135,0.0005267502447199574,0.000167923322345349,0.01440948726177327,0.010581788640168314,0.02342065670087951,6.903245000000001e-22,-4.141947e-22,1.380649e-23
0.8047187499999999,0.0015703125000000005,0.8642543749999616,0.20203062499999996,0.7441599319443536,0.933330887746857,150,0.001089074829557195,0.00037237033712253466,0.04995926536689509,0.008745600453373078,0.044699845569741804,6.903245000000001e-22,-4.141947e-22,1.380649e-23
0.6560429687499999,0.0010664062499999999,1.7407444531251095,0.28301882812499995,0.8211512145408097,0.933328923593786,175,0.0011951414297519487,0.0004513908086230544,0.05640356280095567,0.02203896318365386,0.02844480989338207,6.903245000000001e-22,-4.141947e-22,1.380649e-23
0.51008203125,0.0011367187500000001,2.344444609374938,0.398796796875,0.6054238904296907,0.9333127167518254,200,0.002006675261587873,0.00038203045117503386,0.13985410358601852,0.027054636679763842,0.02587814255621922,6.903245000000001e-22,-4.141947e-22,1.380649e-23
0.32125390625,0.00080078125,2.541193828125006,0.5349663281250001,0.2901248236250088,0.9333010098956311,250,0.0015741887016362949,0.000343350264739777,0.10024253934144933,0.023753909048521857,0.016503388199296844,6.903245000000001e-22,-4.141947e-22,1.380649e-23
0.22434765624999997,0.0017851562499999999,2.255476953125001,0.538436953125,0.14816614973958392,0.9331512201935357,300,0.00263924127021797,0.0008335721500247442,0.1771169056341551,0.024239200877648855,0.008464147901854959,6.903245000000001e-22,-4.141947e-22,1.380649e-23
