order,staggered_order,susceptibility,staggered_susceptibility,specific_heat,cumulant_list,T,order_std,staggered_order_std,susceptibility_std,staggered_susceptibility_std,specific_heat_std,J,B,k_B
0.9998750000000008,0.000125,0.00024749999996047655,0.0002475,0.005237100000412582,0.9333333270821615,50,6.846531968813214e-05,6.846531968814575e-05,0.0001355613329811911,0.00013556133298252862,0.0028684778059216887,6.903245000000001e-22,-4.141947e-22,1.380649e-23
0.9947500000000004,0.0009999999999999998,0.013192499999998364,0.008337500000000001,0.10497791111128767,0.9333331500196823,75,0.0003686970300938243,0.0005548085255293035,0.0012478148400290566,0.0005310573179987262,0.010209939740888638,6.903245000000001e-22,-4.141947e-22,1.380649e-23
0.9816874999999999,0.0011875,0.05345375000004151,0.029023750000000008,0.26824393518527695,0.9333324289301876,90,0.0008081614937622463,0.0001854049621773916,0.005363903545922188,0.0024608537644484284,0.024940895552794932,6.903245000000001e-22,-4.141947e-22,1.380649e-23
0.96975,0.0024999999999999996,0.09220500000004983,0.049505000000000014,0.3391271999999977,0.933332311101609,100,0.0008496322733982973,0.0005448623679425841,0.004981059249787332,0.003722210532734549,0.027373042995900945,6.903245000000001e-22,-4.141947e-22,1.380649e-23
0.966375,0.001999999999999999,0.09832250000004183,0.04869750000000002,0.3301172562357907,0.9333319217627761,105,0.0009945162140458264,0.0003811987670494224,0.0059514096544556,0.003115144759878745,0.0036996402436504797,6.903245000000001e-22,-4.141947e-22,1.380649e-23
0.9549999999999998,0.0015,0.16445500000005583,0.06081500000000002,0.438439421487554,0.9333221093871594,110,0.0027641680484370053,0.0003579455265819088,0.022668132945835785,0.004812058940827721,0.04643256421432562,6.903245000000001e-22,-4.141947e-22,1.380649e-23
0.9470624999999998,0.0035625000000000006,0.16013125000003753,0.06751625000000003,0.4247850751820278,0.9333303600411692,113,0.0014158698739644789,0.0009625811654089227,0.015875024311011815,0.005509962738077276,0.03288973502398918,6.903245000000001e-22,-4.141947e-22,1.380649e-23
0.9436249999999997,0.002875,0.15612750000004783,0.07128750000000002,0.4028461058600393,0.9333287828007565,115,0.0017423941861703061,0.0014614846903064018,0.007509673886063458,0.0016990502861893176,0.021387975871985175,6.903245000000001e-22,-4.141947e-22,1.380649e-23
0.9305624999999997,0.0029375,0.23413375000004444,0.08928875000000006,0.5227786718749513,0.9333121587141501,120,0.003712731474265263,0.0009420721840708386,0.022667877850602567,0.006153412772600262,0.03988941438196492,6.903245000000001e-22,-4.141947e-22,1.380649e-23
0.9111249999999999,0.0034999999999999988,0.32160750000002725,0.11151250000000004,0.5846765919999715,0.9333164457040377,125,0.0032459108891034214,0.000797456895386829,0.026824257061014243,0.005010062062988842,0.020514258547477113,6.903245000000001e-22,-4.141947e-22,1.380649e-23
0.8696249999999999,0.003875000000000001,0.5774225000000115,0.14520749999999996,0.7570945267489547,0.9333320753215087,135,0.0008450221890577542,0.001017810149291114,0.041783508731025536,0.012221102318326243,0.042639645980960934,6.903245000000001e-22,-4.141947e-22,1.380649e-23
0.8136875,0.0031875000000000002,0.872316249999986,0.2129462499999998,0.7840620944444394,0.93330527930743,150,0.0037368519505059255,0.0009329054078522644,0.06357230520733581,0.007496641873198952,0.04560073250189884,6.903245000000001e-22,-4.141947e-22,1.380649e-23
0.6535625000000002,0.005812499999999998,1.6133037499999818,0.29744874999999976,0.7224016612244906,0.9332007281882704,175,0.006461182167374706,0.000908295106229248,0.11639810376999973,0.024797661457282624,0.05768028045961952,6.903245000000001e-22,-4.141947e-22,1.380649e-23
0.5148750000000001,0.005125,2.1972424999999944,0.35459249999999976,0.5798407062500005,0.933125713163812,200,0.006518363483267884,0.0008413159335231915,0.05288213372089689,0.022659657254137783,0.029747649954672235,6.903245000000001e-22,-4.141947e-22,1.380649e-23
0.31549999999999995,0.005624999999999999,2.449880000000001,0.43442999999999976,0.2831525519999989,0.9328325183363694,250,0.0061982860534183105,0.0020116846174288846,0.15965687458186667,0.016340621966436895,0.022536083793585036,6.903245000000001e-22,-4.141947e-22,1.380649e-23
0.21412499999999995,0.005625,2.1222350000000025,0.5561249999999995,0.13976846111111113,0.9316679247098948,300,0.00753035523730457,0.001854049621773916,0.14083465167085135,0.03340551984702521,0.010280209987272769,6.903245000000001e-22,-4.141947e-22,1.380649e-23
