order,staggered_order,susceptibility,staggered_susceptibility,specific_heat,cumulant_list,T,order_std,staggered_order_std,susceptibility_std,staggered_susceptibility_std,specific_heat_std,J,B,k_B
0.0010625000000000003,0.9986250000000005,0.0024037500000000005,0.0033462499999695637,0.03556334999936871,0.9329004329004329,50,0.00019364916731037085,0.0002262120133856825,0.00044878412126544753,0.0007221934903470664,0.006143689918244532,-6.903245000000001e-22,4.141947e-22,1.380649e-23
0.009156250000000003,0.9834062500000001,0.026483125000000003,0.040040625000035066,0.19567641111094178,0.9605380273854305,75,0.0007275950324528067,0.0009051178272744579,0.0009462273156131666,0.0022889374325922047,0.010832293447337566,-6.903245000000001e-22,4.141947e-22,1.380649e-23
0.017937500000000006,0.9521875,0.05355375000000001,0.19697625000003374,0.40885905864192484,0.9617747817590812,90,0.001155151505214793,0.0019635347590506716,0.0025278648970030026,0.028389212668504343,0.02324757121919799,-6.903245000000001e-22,4.141947e-22,1.380649e-23
0.02412500000000001,0.7940624999999998,0.08977375000000001,8.698001250000026,0.7211291374999785,0.9632352162626435,100,0.0013123511820393205,0.07635359253990603,0.004131853662401419,5.200667964722983,0.01904437807495892,-6.903245000000001e-22,4.141947e-22,1.380649e-23
0.03234375000000002,0.43234375000000014,0.12208062499999997,32.045500625,0.8558693934240285,0.9637794353390614,105,0.0014818234649410847,0.08599359816742902,0.004907522084291874,5.677451663785151,0.055273489264140344,-6.903245000000001e-22,4.141947e-22,1.380649e-23
0.03650000000000002,0.35262499999999997,0.14254874999999992,31.69933125000001,1.0432175723140498,0.9650130709909881,110,0.001288318914322072,0.0767707906490157,0.004511444717327242,3.734706997235316,0.04156599650757607,-6.903245000000001e-22,4.141947e-22,1.380649e-23
0.03950000000000002,0.21400000000000002,0.16441749999999986,35.312250000000006,1.104749843370667,0.9645505286332815,113,0.0015818798152830713,0.05899458396751349,0.009527909775365197,2.12244804015353,0.04573223841416884,-6.903245000000001e-22,4.141947e-22,1.380649e-23
0.04271875000000003,0.24859375,0.16751062499999983,31.727858125000004,1.1076826701323215,0.9656235504024515,115,0.0011751412813998162,0.04383389834969335,0.01112749835184495,1.7052428570732263,0.0453906037697379,-6.903245000000001e-22,4.141947e-22,1.380649e-23
0.048968750000000026,0.18371875,0.2205843749999997,28.529291875000002,1.2059982421874988,0.9644568286918869,120,0.0020291094490564095,0.04383884839849524,0.009025266584099464,1.1442282059038635,0.024211209215044015,-6.903245000000001e-22,4.141947e-22,1.380649e-23
0.051375000000000025,0.1221875,0.21492124999999965,23.80350625,1.0201812240000028,0.9642563288754881,125,0.002176849070330786,0.030300899842248905,0.009208416038467193,1.0114937075056067,0.03930935693336223,-6.903245000000001e-22,4.141947e-22,1.380649e-23
0.06034375000000003,0.04578125000000001,0.24428812499999966,17.369515625,0.744062993827162,0.9641716429846712,135,0.0026814794482244307,0.010099722497734779,0.014111332642430084,0.5349207767206128,0.03272424421530296,-6.903245000000001e-22,4.141947e-22,1.380649e-23
0.06393750000000002,0.03225,0.3397637499999996,10.098763750000002,0.4073105499999973,0.965911857266336,150,0.0015201767989283326,0.009358088914142679,0.01584088526369342,0.303379212077785,0.009297049662019748,-6.903245000000001e-22,4.141947e-22,1.380649e-23
0.06493750000000001,0.03025000000000001,0.3767262499999997,5.73569875,0.24567219999999904,0.9643468548559418,175,0.002693597733515524,0.0067877704826400835,0.01571186381965869,0.1992112476485389,0.015266367243283929,-6.903245000000001e-22,4.141947e-22,1.380649e-23
0.05815625000000002,0.018281249999999992,0.4317918749999997,4.134351875,0.16305309843750004,0.9649079646374701,200,0.0021877008836333166,0.0036058898217014327,0.014474194225467698,0.1568931073764126,0.008452893808770175,-6.903245000000001e-22,4.141947e-22,1.380649e-23
0.06165625000000001,0.016781250000000004,0.4840981249999996,2.783805625,0.09225057300000017,0.9635074773316632,250,0.003073020831567855,0.0032736668326587546,0.02521403486047627,0.09943306822874771,0.005424109624092275,-6.903245000000001e-22,4.141947e-22,1.380649e-23
0.060375000000000026,0.020125,0.5933462499999995,2.1915662499999997,0.05794447638888889,0.9644472755661342,300,0.0024173041544249237,0.003220478904604095,0.03283772679308815,0.07960843160235914,0.0018364502474521162,-6.903245000000001e-22,4.141947e-22,1.380649e-23
