order,staggered_order,susceptibility,specific_heat,cumulant_list,T,order_std,staggered_order_std,susceptibility_std,specific_heat_std,J,B,k_B
0.0008359374999999999,0.9988984375000005,0.00210578125,0.027493456247904956,0.9583616640001854,50,6.90423471727678e-05,8.518849733460469e-05,0.00016292658101360027,0.0020467598034732875,-6.903245000000001e-22,4.141947e-22,1.380649e-23
0.008609375000000006,0.9833437500000002,0.02409718749999999,0.20263338333351694,0.9649804721130187,75,0.0003063456483288119,0.0004346727846179135,0.0012382046762601478,0.013172277959343432,-6.903245000000001e-22,4.141947e-22,1.380649e-23
0.0186484375,0.9490703125,0.06210046874999996,0.5049338869598667,0.965466786262898,90,0.0005568345331116087,0.0012171689464247236,0.0029075539249788867,0.02992871166956734,-6.903245000000001e-22,4.141947e-22,1.380649e-23
0.02664062499999999,0.8986562500000002,0.09141843750000007,0.7392823781250377,0.9663986163262879,100,0.0003756504775053521,0.0016591881368420434,0.0033660259365412967,0.023410840422940414,-6.903245000000001e-22,4.141947e-22,1.380649e-23
0.03214062499999998,0.8409531250000001,0.11637687500000024,1.0568453061224239,0.9663495862566913,105,0.0004871643475897012,0.005041500137142968,0.006295930220686214,0.06161022468593672,-6.903245000000001e-22,4.141947e-22,1.380649e-23
0.03812499999999998,0.5561093749999999,0.15799656250000027,1.3837584736570405,0.9659012769200193,110,0.0009303765828617447,0.09012478247416533,0.005521227089535293,0.08631297718303767,-6.903245000000001e-22,4.141947e-22,1.380649e-23
0.04244531249999998,0.43277343750000014,0.1737951562500003,1.4327330363086461,0.966355846009687,113,0.0006565336068725855,0.08521404736549135,0.007793270482723864,0.08391851717517115,-6.903245000000001e-22,4.141947e-22,1.380649e-23
0.04482031249999997,0.37807031250000006,0.17471640625000048,1.4879729265122914,0.9664213094747969,115,0.0006050578242640322,0.0661469118442668,0.004009772426778171,0.04964541676191265,-6.903245000000001e-22,4.141947e-22,1.380649e-23
0.05225781249999998,0.1341015625,0.2054057812500006,1.2439046582031361,0.9664929861676103,120,0.0005862447111301942,0.049979756949552374,0.006971007765740841,0.07341569879507077,-6.903245000000001e-22,4.141947e-22,1.380649e-23
0.05382812499999997,0.11735937499999997,0.2450509375000006,0.9901663940000084,0.9661676753255362,125,0.0010324330335426109,0.021679311089074643,0.011104955839588801,0.034205201894127575,-6.903245000000001e-22,4.141947e-22,1.380649e-23
0.058093749999999986,0.033546875000000004,0.25301093750000064,0.5827483967764048,0.9661242557244176,135,0.001167188545849599,0.010343757080813285,0.009695104082167574,0.02877441427505646,-6.903245000000001e-22,4.141947e-22,1.380649e-23
0.06168749999999997,0.013156249999999998,0.3217112500000007,0.3663726027777799,0.9664135361162638,150,0.0008546175131308754,0.0035379016446016407,0.014110767647909209,0.014844676767758268,-6.903245000000001e-22,4.141947e-22,1.380649e-23
0.064796875,0.006296874999999999,0.3860259375000003,0.2335868030612232,0.9665226452802648,175,0.0006716205913683707,0.0015186503310917231,0.012491379310942484,0.006855796170747212,-6.903245000000001e-22,4.141947e-22,1.380649e-23
0.06302343749999997,0.0106484375,0.4111651562500006,0.18304035664062565,0.9661462879266275,200,0.0012547298210483912,0.002420943621313418,0.015990616976879642,0.007121895214117245,-6.903245000000001e-22,4.141947e-22,1.380649e-23
0.054046874999999994,0.006046875,0.5456175000000002,0.06095865763888908,0.9657054936638283,300,0.0014143775546817416,0.0010893998311857311,0.027050157374845493,0.002495563345068512,-6.903245000000001e-22,4.141947e-22,1.380649e-23
