x,y,z,vx,vy,vz
1.201607978738068683e+00,5.360374632302502995e+00,1.387825530459820600e+00,1.059781579477706348e+00,-3.009876640228745237e-01,-1.332171401442021619e-01
9.048492156172803780e-01,9.758073710217373131e-01,4.379771728064053349e+00,-7.186608357039087069e-02,6.744550910829819612e-01,1.910083946499807617e+00
2.950313233837375648e+00,1.915048493176662703e+00,1.567703293726017577e+00,-2.702805838632308943e-01,-1.268265517594917569e+00,8.709539167027722240e-01
2.865761117128576618e+00,4.254799885626416867e+00,4.340733706465172759e+00,9.420779201681529491e-01,-7.509578237634626507e-01,-9.440061562600399192e-02
9.037292786508516196e-01,5.603236204818704991e+00,7.485311517601861198e+00,-1.229832753150639668e+00,-1.671572587990360015e+00,8.619653880906837928e-01
7.326239288434824859e-01,9.071866114144685467e-01,1.076354606992893892e+01,-1.604181288362247215e-01,8.388673063184223788e-02,4.278470965093166822e-01
2.690629080897185332e+00,2.336625802301051547e+00,7.291374632410036583e+00,-8.596368606664207546e-01,6.254586187189443702e-01,-3.619388059297772298e+00
2.732670878205828213e+00,4.557365631247364490e+00,1.051670704735201056e+01,6.242830200492883730e-01,-4.873209584295244423e-01,-5.456682316199964466e-01
1.092329147048366256e+00,5.475191585216855117e+00,1.375046884947343173e+01,1.562636002386528444e+00,8.725787029113225568e-01,5.508615228942731479e-01
9.963047923065941891e-01,1.040922613582046852e+00,1.698245091787340399e+01,-2.430092910423574004e+00,-1.114012727143957271e+00,2.468350137607470796e+00
2.813964922946795344e+00,2.416485518628165075e+00,1.395189275179864730e+01,1.457809959088478990e+00,-9.098945166283727293e-01,2.212331327531670055e+00
3.040161392768471416e+00,4.227294950356030867e+00,1.683818367372378688e+01,-1.919253690062711293e+00,-4.213200290152753213e-01,-4.289982325061403312e-01
6.677292513328000334e-01,5.476227809574382377e+00,2.035701065696341416e+01,-1.458776361518328679e+00,1.207803804365773725e+00,-1.178351906095428170e+00
5.768946799307539397e-01,9.643507095903872672e-01,2.346498386781555823e+01,8.486360683559541762e-01,8.994120748610143767e-01,1.053705137058003949e+00
3.002457446406114006e+00,2.227783278999621697e+00,1.990302773190470731e+01,1.185777580101341044e+00,1.414976440704770466e+00,5.445031437319951539e-01
3.086542131563970948e+00,4.209111153018842977e+00,2.314828058333041483e+01,-7.565871461613211668e-01,-2.169300510361226397e+00,1.370759720698997874e+00
8.002006329434993015e-01,5.602457885356157519e+00,2.660526810857052382e+01,7.438109800348005063e-01,-7.407646179320531710e-01,5.958187736512531307e-01
1.077587087952641021e+00,1.092866234643330658e+00,2.965932564728756304e+01,-8.125210038130066259e-01,-4.744149342298866756e-01,6.262026675788341379e-01
2.779841205815605232e+00,1.983646947088055779e+00,2.626176364481463565e+01,-6.969037878859517532e-01,-4.908771657223972573e-01,-1.394815728808229682e+00
3.217617050780095855e+00,4.269016247648649731e+00,2.938124631939647458e+01,-2.261545686607351779e+00,-1.047964008373112321e+00,1.345541212569225098e-01
9.153349505107503115e-01,1.185960539346811515e+01,1.772509212516222510e+00,1.662407882149000704e-01,-1.854701494364586090e+00,5.937495571800865957e-01
9.794489564077961674e-01,7.708485084438738255e+00,4.647210365500728635e+00,2.638215784537824571e-01,-5.718029948467793222e-01,1.042254670229111779e+00
2.863802316716429264e+00,8.905191196506514473e+00,1.734602265576402624e+00,2.035845018778385529e-01,-5.599589328889671425e-01,-1.437364811896953309e+00
2.548438694843961905e+00,1.089343547846316795e+01,4.845347307980951257e+00,-8.336009507155317522e-01,4.829001987980674482e-01,2.639367803563236858e+00
8.290874634486198325e-01,1.215328463903037637e+01,7.837976049480303686e+00,2.991551739331068660e+00,6.835725996411314842e-01,1.363363401442780454e+00
1.083148497229534657e+00,7.707103822547781924e+00,1.093952876085510439e+01,1.037171469069088747e+00,5.694325634944639170e-01,1.081430419603116810e+00
2.979848520677944812e+00,8.483091752130009766e+00,7.907595765732404303e+00,1.471289834799511531e-01,-2.309086261486781311e+00,6.684085027194970607e-02
2.879297371015266727e+00,1.082898346236464526e+01,1.078617098013195275e+01,1.216166930421026082e+00,1.224557225665809934e+00,1.235969265682694607e+00
1.325543247271197211e+00,1.215704710737753480e+01,1.413211086441487474e+01,-1.450850565355106481e+00,-8.573990992400021272e-01,-3.373901380888121526e+00
1.122549941057451761e+00,7.529149195247778259e+00,1.680143258207852242e+01,1.980248409420608535e+00,-3.019308163752904228e+00,-1.750439782003267331e+00
3.161533535276716211e+00,9.098168570935989408e+00,1.398234257453440321e+01,1.452867861576826014e+00,1.223393591132664326e+00,-1.530731042334664949e+00
2.968371080527910433e+00,1.096370469885193977e+01,1.724352234243934134e+01,-1.525341044116532041e+00,-2.646565507854455324e-01,-2.455305287582218554e+00
8.867361912057564188e-01,1.207379859692072088e+01,2.016628941234768746e+01,4.030583548091040136e-01,-1.147586500453276592e+00,4.456101017200093661e-01
1.018361996713364581e+00,7.651704153166830835e+00,2.318779080694147154e+01,-5.077913408620244873e-01,6.728333295550619209e-01,-6.884618823270263199e-01
2.798129634615247774e+00,8.764593946110929679e+00,1.999629241086568499e+01,-8.131328989018160591e-01,4.292122840760417279e-01,-9.115440447808205171e-01
2.713258923791689536e+00,1.092225307178415861e+01,2.313363731730900952e+01,-9.125159433447225243e-01,3.222240064629383616e-01,-9.064206070167890594e-01
9.559770527013735641e-01,1.222388858568861814e+01,2.635493096927668688e+01,-1.967486202368693649e+00,1.181869571836209776e+00,-6.752210701560612538e-01
9.050283812222971180e-01,7.715987328764546405e+00,2.949137534541629435e+01,8.817569860744467469e-01,2.969479561504171361e-01,2.222886160946820677e+00
2.832126772508431145e+00,9.050882798288274245e+00,2.635957493456339407e+01,-7.741051296250478497e-01,-8.148189611192506732e-01,1.973097160055699573e-01
2.475415489191485907e+00,1.090705200346068615e+01,2.950822211990972832e+01,2.677991512253826478e+00,-6.264507796721875410e-01,1.237625557055872960e+00
1.008118113291652129e+00,1.872994434704164135e+01,1.727651720650125400e+00,5.030095796336483405e-01,-6.492075886297630216e-01,1.416220854158208420e+00
9.405810422035284502e-01,1.444871598354571418e+01,4.593545480396183045e+00,-1.439750537932608765e+00,-1.188097277020570885e+00,8.406405857655174785e-01
2.893397272588668745e+00,1.540786721827457129e+01,1.541930148720063398e+00,-3.050352994118767924e-01,9.989474128651100182e-01,3.771820091590513679e-01
2.721026128854918014e+00,1.758880706606752398e+01,4.709669995901216488e+00,-1.154056490930343681e+00,-5.862780160518824557e-01,1.049596440844029616e-01
9.931261940655705667e-01,1.860310783958399128e+01,7.949773912497832384e+00,-1.080800563945380599e+00,-1.680984420390461143e+00,1.470474187161748159e+00
1.015255566881455351e+00,1.415078506018015858e+01,1.077344812813782760e+01,3.846620330634318297e+00,-1.535998974426737496e+00,-6.280490756851639933e-01
2.897155041791467767e+00,1.537880253258796159e+01,7.778109043036986137e+00,2.317481802306692984e+00,-1.539234905210995930e+00,2.249027863222004875e+00
2.868096408227214678e+00,1.731750198045096312e+01,1.080381958627304684e+01,1.619379899856260074e+00,1.772568300650242124e-01,-7.320813868626815379e-01
8.480085248928965758e-01,1.864088737809103336e+01,1.381771135112551541e+01,-5.962127577079310292e-01,-1.623583693877950651e+00,-3.185910087789786127e-01
8.636989330774375029e-01,1.441341489561104972e+01,1.730830596430370960e+01,-1.800149532499558447e+00,1.313437812475784172e+00,-7.888973689438775194e-01
2.803929256327752473e+00,1.537429971856531630e+01,1.399216216302760252e+01,-3.043201130437572233e-01,-8.968111960315910958e-01,-1.588879804172237620e+00
2.659872862767192814e+00,1.758201189674893783e+01,1.685066272711995339e+01,-7.682197369500477491e-01,4.673417767318803206e-01,-1.244809177910022102e+00
7.752344107544493212e-01,1.862408195781527809e+01,2.031626508120875485e+01,-1.043696327317084949e+00,-9.314028054763330289e-01,3.316200411680157778e+00
9.321157068355160336e-01,1.420894077890590523e+01,2.333397762886641758e+01,1.615469213130624082e+00,-6.709818207090183229e-02,-1.622258158517703830e+00
2.555204575008168000e+00,1.528733101193927801e+01,2.021529180857397279e+01,-9.587786287297823673e-01,1.014938062149195908e+00,2.337961414034363639e+00
2.632266205524258940e+00,1.762109713608980499e+01,2.342197101878332077e+01,-8.549026391231558941e-01,-1.103204105369824939e+00,1.193131351179282928e+00
7.877759039846977673e-01,1.863686951217359322e+01,2.649513134479836296e+01,-6.000541705827804329e-01,4.185827799778570335e-01,6.633789740928244250e-01
9.538153903645095744e-01,1.427877129016641256e+01,2.968791421562714206e+01,-4.817768337132951606e-01,5.236807446591069670e-01,-1.423898905767774670e+00
2.724463988335217302e+00,1.543323434249766812e+01,2.668898357302272828e+01,-1.073733034932115471e+00,9.854985903891787524e-01,-3.183315703512981099e-01
3.015118127398861425e+00,1.759850528570810013e+01,2.944954499887413135e+01,1.324917521178403002e+00,3.330926857655065465e-01,-6.359478484727256742e-01
9.148496072163838644e-01,2.539781417896661608e+01,1.452650565281036643e+00,-1.738387113647686721e+00,2.960876241478819226e-01,-3.342182673129464598e-01
6.891041574857722507e-01,2.107839181429605446e+01,4.634424095966057422e+00,-8.382949704169750937e-01,-1.164851545910444042e+00,6.418649287611325471e-01
2.959182061986886048e+00,2.187110478167263139e+01,1.563791078073804020e+00,1.925911853609869384e+00,8.871500593759246156e-01,-8.463069185009232109e-01
2.904047602746588463e+00,2.415687902372659579e+01,4.624276284544007964e+00,2.452615068389557784e+00,1.414380052977519231e+00,-3.868155568133733180e-01
8.814424915627880885e-01,2.529937918207415493e+01,7.882892285489064399e+00,-1.509098175784001628e+00,2.986342930926265127e-01,-9.920227810094530696e-01
8.457894087792382498e-01,2.073116245962303950e+01,1.093354553021302955e+01,-4.705520449084077406e-01,-3.034377805161066199e-02,3.962740783770610786e-01
2.708195206772132213e+00,2.170308981732874187e+01,7.798071650355181461e+00,1.433002081333329292e+00,-1.119103756855663434e+00,-2.328831155058161961e+00
2.818611841933836182e+00,2.417706101389451590e+01,1.117550931141710358e+01,-7.988279456102875820e-01,-1.379460962359501330e+00,1.834599399568961564e+00
