x,y,z,vx,vy,vz
7.927603005938027581e-01,6.852814550869087640e+00,1.822205818797280941e+00,3.164487632649832349e+00,-2.583402926088465446e+00,-1.510282488404635082e-01
1.025143178727130566e+00,4.430318500499524914e-01,5.470786067612855241e+00,-6.375523559801944629e+00,-2.382753805979462847e+00,1.988671699162586792e+00
2.864382318621169432e+00,2.270317412417582670e+00,1.701410771881215034e+00,-2.463471547449975319e+00,1.591883241168036145e+00,1.214665257046443902e-01
3.106138168024815016e+00,5.306264690485949842e+00,5.194991721874997914e+00,3.589269200820270456e+00,-2.700714739888516291e+00,-4.032273828798896176e+00
1.372028491089664959e+00,6.643558451440412682e+00,8.238940263750977877e+00,1.593816470836820098e+00,2.612163681886766398e+00,-7.423882126397279846e-01
1.531740570085819764e+00,1.953726496682244518e+00,1.288354420974968129e+01,8.281179762395286525e-01,-1.846342755107421296e-01,1.549736316960102167e+00
3.469352988380602465e+00,2.618280040633356620e+00,9.600848304193954519e+00,4.849062063120918586e-01,9.331554883213784013e-01,4.482492643837882040e-01
3.434065651400036057e+00,5.311989159334379984e+00,1.265252730388861657e+01,3.215455294333451342e+00,-2.356994068218784655e+00,-1.591588066215375852e+00
2.455708533407404137e-01,6.162024985706531233e+00,1.528558588930804341e+01,-2.110995491148375258e+00,2.507525409234939939e+00,2.294306239741152442e+00
2.987628661206001568e-01,1.325799985628308031e+00,1.963393225121766861e+01,1.207980278478161695e+00,1.306382279138776026e+00,9.760040212117832015e-01
2.939122678963642876e+00,1.868878059000661285e+00,1.600014093225064471e+01,-3.532209606981105310e+00,-4.736646382271803013e+00,9.380277049790668453e-01
3.740615546860486251e+00,5.136031610222152821e+00,1.946565823452979416e+01,2.655112747563759812e-01,1.338832092740302571e+00,1.196543897698593817e+00
1.502277798007218834e+00,5.705880324903341183e+00,2.228950344254041482e+01,6.072227673437324835e-01,-3.528066963787948040e-01,3.215985350977257906e-01
1.443878329401855121e+00,1.255532651282102785e+00,2.644035432110628747e+01,2.418543560494226807e-01,4.002185736996222154e+00,-3.914824084310230656e+00
3.039927334454505026e+00,2.570622096454053818e+00,2.213058892615850581e+01,2.158629217458938321e+00,-2.825312702236305817e+00,-3.403813004898171179e+00
3.774244595529220092e+00,5.014835045417329162e+00,2.595516180918742677e+01,-1.247417157663391341e-02,1.774964229686277761e+00,9.809862161573176254e-01
1.529529877805969162e+00,6.266360360232813953e+00,3.053671200211110204e+01,-2.114612471665069937e-01,2.653608023069747190e+00,-1.964594731276217976e-01
1.723897298264445599e+00,1.403234702102629017e+00,3.224822053721884174e+01,2.094545709470293726e+00,1.935496933450672863e+00,-1.755347826726823657e+00
3.456238424324366232e+00,2.584696212632791035e+00,2.897579311739967167e+01,1.639576831105129084e+00,-3.263535440042191205e+00,-4.238030525769025836e+00
3.687400548754616647e+00,5.501638933644983354e+00,3.338161577723611373e+01,5.060505290988079885e-01,-1.364493721437421425e-01,-4.350183687369618690e-01
5.477350493209329763e-01,1.440360139347188273e+01,1.631529717742600694e+00,-1.923651987279594522e+00,-9.732803886092722401e-01,-2.116020897208790608e+00
8.570533159636019027e-01,8.461235786460825636e+00,5.307351082305626910e+00,5.701758657419030429e-01,-7.037952881177509390e-01,-2.935723378336242639e+00
2.723564353693390228e+00,9.722913032592972016e+00,2.084153741291181472e+00,-7.160363427981444318e-01,1.711460164695393915e-01,-7.232460861789002937e-01
3.041431178338608543e+00,1.196043328828158359e+01,5.790919475484277434e+00,-1.479356504858559518e+00,-5.048128965704725246e+00,-1.579009526958968790e+00
7.957733626083783873e-01,1.426232487582411501e+01,7.839982548998772671e+00,-1.179476750658463802e+00,-1.049225901916092552e+00,-2.072666556265072291e-01
1.462117837646678131e+00,8.773520463840203121e+00,1.182421040966991832e+01,-6.786006309129410941e-01,1.020477369946473090e+00,-2.466739746026704427e+00
3.216758109240982932e+00,9.857854303457905587e+00,9.374739724234006033e+00,-6.661197498746498358e-01,-2.057855953549879491e+00,-1.234659006689800664e+00
3.932599684816322494e+00,1.253716595999396688e+01,1.194582571957142214e+01,-3.561667000772332226e-01,2.727537882602124153e+00,-4.173984900129184439e+00
9.473608801295646531e-01,1.313532667886981464e+01,1.492475558842934547e+01,-4.961819930085540342e-01,-3.523984371896781376e+00,-1.236398564921195264e+00
