x,y,z,vx,vy,vz
7.606780344982485564e-01,4.253834112760500830e+00,1.246665642897983650e+00,-4.869931086557196531e-01,-8.184164871144112841e-01,-1.886934692755518617e-01
7.538421906967389674e-01,8.509855358116135138e-01,3.560468899941164445e+00,2.718941932136786921e+00,3.884069413028133355e-01,-2.579837384120209354e-01
2.222808481984466233e+00,1.658413123192868488e+00,1.171908548073753886e+00,1.467993610799845694e+00,1.828895462270808459e+00,-3.327284655678788283e+00
2.306723078619659528e+00,3.387799245011185345e+00,3.600618625314965460e+00,1.033165568837889792e+00,3.851523768571989415e+00,-2.336969532038243980e+00
8.333105441675819902e-01,4.228118211857070818e+00,6.056779305021872339e+00,-1.723049878042588912e+00,3.752164041750985390e+00,-3.842136954915312264e-02
7.473354299750371021e-01,7.745534578204904541e-01,8.369991190856286067e+00,-2.355478925267397994e+00,-1.119336070557957363e+00,-2.588228747808657415e-01
2.243035656360815366e+00,1.686375900371888781e+00,5.981293835774824430e+00,2.249543441489480600e+00,1.661590417443985779e-01,3.941583226538731388e+00
2.297960701465595612e+00,3.366643198026593176e+00,8.469152251095705353e+00,-8.236195607617678993e-01,-2.760857825456637382e-01,-4.082097175046244253e-01
7.853090657950364539e-01,4.247755382415018488e+00,1.094400971119901023e+01,-1.216145075002643239e+00,1.264898386140606457e+00,1.224288385922272848e+00
7.901164416915074096e-01,8.603006393890256787e-01,1.329288692437965125e+01,-1.047130517799696348e+00,-1.221896893386258398e+00,-3.452867587495430879e+00
2.264003989545315232e+00,1.621001495209801524e+00,1.084664916983257754e+01,1.219525419492207385e+00,-1.764020519431100387e-01,-2.382358295199440423e+00
2.305587922639570575e+00,3.453859484400215063e+00,1.325359460315569748e+01,8.676509480784708184e-02,-3.115682701041124769e+00,-1.021952921420423266e+00
7.540874907914579817e-01,4.217146367300173893e+00,1.572021686931752704e+01,-9.670599680264293507e-01,4.580385749717744703e-01,4.768259845323271406e+00
7.916088867782572480e-01,8.292020769815080516e-01,1.814839941136242274e+01,-1.549563126877569141e+00,-2.514401084805797382e+00,-1.141470484276874808e+00
2.249442495629214722e+00,1.738828652569639255e+00,1.571130234912074997e+01,-2.945553578227524394e+00,-7.758504758868659756e+00,2.795496007056006982e-01
2.287508388308770790e+00,3.369009460431847902e+00,1.818303875423007199e+01,4.130801590996770467e-01,2.216368166430326136e-01,1.832603283656764948e+00
7.520071717280769619e-01,4.281933321804793913e+00,2.060324004586915336e+01,7.786598561506274940e-01,-4.828711294500331874e+00,7.143959375560685610e-01
6.710420645254597805e-01,8.345955638795016229e-01,2.301638305081695890e+01,-2.422232039323001018e+00,-6.167900096719834968e-01,-7.487840248234103324e-01
2.266117725557809770e+00,1.760126593982568766e+00,2.058722388506021872e+01,-8.384938844520644086e-01,2.879101329998143388e+00,-4.615385533108424809e+00
2.177183740831799330e+00,3.398929985372684204e+00,2.303453437324274944e+01,1.427379942251700840e+00,-3.871694277203082457e+00,-6.238140709719480759e-01
7.318253326804214920e-01,9.386205605943970909e+00,1.257889450457930769e+00,-4.464436644076781313e-01,-9.167338007933746313e-01,1.036159500791214771e+00
7.817623859376732209e-01,5.962034055442464897e+00,3.610688453207095083e+00,-1.693050468926692753e+00,2.842687047063242600e-01,2.082756557109580187e-02
2.217515884475489418e+00,6.845974588906204694e+00,1.256263238539214289e+00,-2.452843621809650099e+00,2.959328242079427351e+00,-2.880948987487875090e+00
2.217762595582909668e+00,8.551848108460511355e+00,3.663090361391400762e+00,-6.454469137201079842e-02,-1.016656044665495973e+00,1.464371832813892160e+00
7.966610759206979031e-01,9.497843201869370588e+00,6.079337957283327931e+00,2.311861424306628443e+00,1.078497503115498413e+00,-1.224601287157284446e+00
8.247255383789900973e-01,5.940486127012117201e+00,8.500273162883837941e+00,2.746256428610044154e+00,-1.163144053459471972e-01,-5.656423392959798457e-01
2.210729491695385018e+00,6.836777524700835329e+00,6.068101153426987970e+00,-2.013964259435835125e+00,1.026705287308285586e+00,2.900432612575397084e-01
2.239181093789166965e+00,8.557196029059774389e+00,8.525308892860294918e+00,-4.566360562843106985e-01,2.702513539431049272e-02,6.270200278929670690e-01
7.287853089422589026e-01,9.412105069717956241e+00,1.088120327036165413e+01,-6.064721419880324538e-01,-3.394064015274737223e+00,-6.307735216907462972e-01
8.034307320384108664e-01,5.987999436613356430e+00,1.333682404036200708e+01,-1.530929331174611385e-01,8.059279575412124919e-01,-1.538385390108168771e+00
2.257040985642697173e+00,6.813235439438324548e+00,1.093808473541513493e+01,4.946655523622346173e+00,-1.518632906847796837e+00,-1.978432335488153226e+00
2.287694304271957968e+00,8.576595956546368527e+00,1.335163938595528421e+01,1.390203138162985352e-01,-8.367649895395097293e-01,2.351235282738992627e+00
7.471974848560200000e-01,9.426009632658763238e+00,1.575130061657110936e+01,-6.930927687310552976e-01,2.216865978155161954e-01,-3.570374403708708733e-01
6.884279188676923900e-01,5.945885372936267288e+00,1.821869453634390723e+01,-2.298901268797683084e+00,-6.768545906506460152e-01,-8.419410156492985742e-01
2.250389799153625692e+00,6.846811375241020237e+00,1.578747123059211255e+01,-1.988504445938857446e+00,-4.484217037899979275e+00,1.577469538995161846e+00
2.200233549647567344e+00,8.512375731823329517e+00,1.817011037322732392e+01,8.349191297304294768e-01,4.626815796120675728e+00,-1.848289922217838388e-01
7.167720131309611720e-01,9.428839544659844307e+00,2.058587775939611930e+01,-1.661219125699797239e+00,5.338783035273675370e-02,-1.126115703371443288e+00
7.318820648236959991e-01,6.030450467673127868e+00,2.310705915230093055e+01,1.231363778662792008e+00,2.690024551143137543e+00,-3.048275422982031468e+00
2.200594381881959993e+00,6.857918944436293351e+00,2.063740798763485884e+01,1.178007873211827317e+00,-6.081381509706063060e-01,1.701443034713318481e+00
2.137244863354347491e+00,8.575838737552826885e+00,2.304302065621655871e+01,1.334652826544095117e+00,-1.618901835562279290e+00,-2.775185011638451993e+00
6.707119518601516450e-01,1.460878404526228636e+01,1.204882311466544564e+00,-3.092881324474401783e+00,3.553709007457707347e+00,6.302711456358123243e-01
7.652198512069939840e-01,1.114616300339023525e+01,3.622333870549381718e+00,-1.220737880795656594e+00,-2.828927410635648343e+00,4.496262118998668456e+00
2.220587161800949172e+00,1.197494707346304033e+01,1.181774526995574170e+00,-3.187104385566134290e+00,-2.914519321348871816e+00,-1.887712609257532925e+00
2.231039421276089119e+00,1.368056058358820515e+01,3.636632880647434174e+00,-1.666351732909044259e+00,8.469858774060168294e-01,4.451198966254878986e-01
7.481183205032670980e-01,1.461760656961441818e+01,6.093883452456938521e+00,-7.763090207058829240e-01,3.014198606101128330e+00,3.415984110784582750e+00
7.607252884802471193e-01,1.114943377173368155e+01,8.462993811088761476e+00,-6.663270533822508446e-01,2.153063902104965344e+00,-2.059787739897553482e+00
2.262161045422090400e+00,1.200868741905662240e+01,6.100708387915291020e+00,-1.066656279744089497e+00,-3.475392726867156390e-01,-4.937615401919921709e-02
2.223250950059240783e+00,1.367449379665949216e+01,8.520622945839802398e+00,1.483646090907883464e+00,5.989460591048728633e-01,4.306016524625686515e+00
7.878008055705371104e-01,1.462286522749645457e+01,1.096139051050176683e+01,9.137646497142448698e-02,-4.339489366591787523e+00,-1.983632627948690441e+00
6.873520784569630004e-01,1.113679755886351685e+01,1.335228705475500988e+01,9.092737910248019917e-01,9.911747747309614942e-01,1.318540903020275046e+00
2.177561059538982935e+00,1.203028025151491320e+01,1.097659222169419913e+01,2.057535382535081503e+00,3.675174089859527982e+00,-5.745803280719720130e-01
2.280741371991914512e+00,1.374367577641099381e+01,1.335098024468628708e+01,-1.739802325318648979e+00,1.392232886887703192e+00,-5.688906922532250832e-01
8.194220672746947987e-01,1.460616577787434878e+01,1.575728476309014070e+01,-2.847286811641903448e+00,6.411590229313203215e-01,8.717707310064180815e-02
7.500871382687406275e-01,1.115646570850398156e+01,1.819311562274995708e+01,1.927455694522620111e-01,2.059372958800913977e+00,-3.487009683944430893e+00
2.206993842802118078e+00,1.211247994647216863e+01,1.582268847809800505e+01,2.559037285314236687e+00,2.109406266057933799e+00,2.442428307383051944e+00
2.238444992785438625e+00,1.372159488819556294e+01,1.823653492919263286e+01,-2.311368579540643786e+00,1.036394451613753542e-02,-1.972942618460564457e-01
7.487448943429463322e-01,1.464859723910790734e+01,2.065793062426378057e+01,2.184331713182029677e+00,-1.449960607154476611e+00,-4.219176244742767201e-01
6.451584859913176428e-01,1.115833202370813737e+01,2.303131983510971992e+01,-1.185124494053047206e+00,-5.956773607691190353e-01,-2.126539096291449660e+00
2.244337356821636487e+00,1.196172308073224499e+01,2.073183384956036335e+01,-1.536777791354130063e+00,-7.202201149777486267e-01,-1.571712271594296828e+00
2.151612824689023373e+00,1.369851096395854917e+01,2.304659850922103104e+01,2.592303673554645194e+00,-6.102837812151088448e-01,1.079824330416465639e+00
7.632844467442788661e-01,1.970892255238114643e+01,1.138218481114285474e+00,-3.545612045200525309e+00,-2.565464286447564746e+00,-3.918293487170399381e+00
6.999393519424970123e-01,1.625434788311023127e+01,3.657666336906860494e+00,7.593388468422295201e-01,8.485325540682074896e-01,1.258548338659260413e+00
2.243426908427444300e+00,1.715315397136893694e+01,1.197100583118776651e+00,4.022068162028394900e-01,3.040255326636375433e+00,-2.537095741968892870e+00
2.206815813176366881e+00,1.881360301145050329e+01,3.600290716295840188e+00,5.109543206506584889e-01,9.698081772356565988e-01,5.378325941073613947e-01
7.736236636562248137e-01,1.975455300655647406e+01,6.031217344374420364e+00,1.922059586240426832e+00,3.348648062728248886e-01,-3.514326221950267559e+00
7.015482101469385778e-01,1.626003398434490066e+01,8.523096607367941502e+00,1.050400678158430967e+00,9.362448574547458380e-01,-3.932540156694566580e+00
2.285936742469035554e+00,1.710584592060829578e+01,6.032295389615534020e+00,1.279607982040628089e+00,-2.467412538219306284e-01,-3.892095224317847713e+00
2.265881475639677678e+00,1.881392059144329920e+01,8.488621540689774037e+00,-1.181594204225778905e-01,5.455249147484163563e-01,-7.567851051763222481e-01
7.841277217614117667e-01,1.977971839351391736e+01,1.088917814193146860e+01,-1.769996055920724842e+00,-6.065066639238927415e+00,-1.627604931569931246e+00
7.776016395009563986e-01,1.630392834167492921e+01,1.337779304566665495e+01,-3.941595720151364723e+00,1.196531059800309826e+00,4.282894882541393722e-02
2.228132590628262300e+00,1.717339924129115758e+01,1.096434541664630835e+01,8.658208966970779574e-01,-3.143310135244601788e+00,1.401889898974671422e-01
2.259081776698237398e+00,1.890615014134122518e+01,1.338603560572064488e+01,-7.221540165408625311e-01,2.554639026402759083e-01,-3.176809148114248527e-01
7.628141719700219925e-01,1.981428858227070577e+01,1.571925296067713873e+01,-3.310854352312680993e-02,9.689892122755443538e-01,1.396456645736152247e+00
7.512802696830029880e-01,1.623306350062212999e+01,1.818266422044488806e+01,-3.331496768520175955e+00,-9.586426752908673299e-01,1.702750769632701333e+00
2.197204124786721557e+00,1.718845961882767881e+01,1.581167851116339129e+01,-3.078064863221507963e+00,-7.178381013111115871e-01,-2.014681412015837392e+00
2.244396639113230396e+00,1.891314194072927535e+01,1.817668068131699499e+01,-2.292632601283943194e-01,-1.422299715850351642e+00,3.304037455896533082e+00
7.633493369471889833e-01,1.968825938358717664e+01,2.057490768784231960e+01,5.548930027491729255e+00,-2.691679205054504642e-01,1.606910957496527237e+00
7.438026642625978901e-01,1.639639620356041050e+01,2.304512379188724580e+01,3.478123385684019020e+00,-2.333040156657241848e+00,1.832092303435939318e-02
2.188386562290809412e+00,1.711753933134160732e+01,2.060379825207490256e+01,-5.005511245201769377e+00,-8.755363649387908065e-02,-1.202033080115738395e+00
2.267542867199225043e+00,1.889847857537700904e+01,2.300165207643288312e+01,3.549581416297288960e+00,-7.564260901600425857e-01,1.157373198845943030e+00
7.178420768909956617e-01,2.486888322275793684e+01,1.158534898301218918e+00,-2.720848997682808745e-01,3.862481523691528640e+00,1.104602422799762618e+00
7.450682500614289605e-01,2.144106849475884857e+01,3.596141497449623969e+00,-5.515226398819874198e+00,2.097676939341635460e+00,-5.856476886534314197e+00
2.190127205552690803e+00,2.228319650137818542e+01,1.177295483194640946e+00,1.629784843914558357e+00,-1.908930431983890896e+00,3.738574695201989373e-01
2.166843710245354160e+00,2.405557197374090705e+01,3.592483709598011998e+00,-8.299742844435674671e-01,-4.405104321130969280e-01,-1.155446205788215330e+00
7.593377351471263248e-01,2.487801755531961945e+01,5.970461410417136960e+00,-5.175148863339066985e+00,-2.219552259076051470e+00,1.625215577727573413e+00
8.615681903141085840e-01,2.143582554538512142e+01,8.467090718216057965e+00,3.459616156658945396e+00,2.066925009672832658e+00,-1.259418314126042215e+00
2.302739699606574764e+00,2.234283880146509915e+01,5.976679309768782922e+00,-3.618024036917111275e+00,-7.624588258193638612e-01,1.592938612549678057e+00
2.330076933675861550e+00,2.399368337463841172e+01,8.389197047004961050e+00,1.314962450746844924e+00,-2.170170491394568302e+00,6.873515432389303292e-01
8.270418212499450750e-01,2.481483480097706007e+01,1.084529276209895521e+01,4.465716637057645100e-01,1.413052470448109110e+00,1.213819687538942649e+00
8.037521974782644296e-01,2.147026483360786386e+01,1.331272126043251092e+01,-1.074267455869356569e+00,2.849578803140348171e+00,-1.510277830178583747e+00
2.362809630080296319e+00,2.231014521746006452e+01,1.084081302905857314e+01,1.489965549058664518e+00,2.538521955326105140e-01,3.907779820143459371e-01
2.312308922607031469e+00,2.405245568583507065e+01,1.327581570665910249e+01,6.068284078272064841e-01,-1.362464787750579553e+00,-2.659964677030214109e+00
7.542280145267313829e-01,2.485932274498467365e+01,1.576102376064836896e+01,1.197342471804600406e+00,1.650283353388223961e+00,-6.290732763021147367e-01
7.297308202578117742e-01,2.136916760643656232e+01,1.814503064648434361e+01,-1.073142095069585356e+00,-1.069306841832488919e+00,5.846160102564710748e+00
2.301489809307543766e+00,2.231339433657961635e+01,1.575190212958394476e+01,6.664943318555621721e-02,-3.185510367168759682e+00,-2.396017392983520011e+00
2.293351105843926874e+00,2.404497585229682599e+01,1.818603898371940986e+01,-1.821710842787125639e-01,-4.081156118569523095e+00,7.832342876448867841e-01
6.860978609840491238e-01,2.487541811779877321e+01,2.061427050362123126e+01,-2.112626974390329759e-01,-7.444414950062980818e-01,-3.832443188274573753e+00
7.232591501847382975e-01,2.142661064261488235e+01,2.306087088360802539e+01,2.691051602928801856e+00,-1.948658015711734137e+00,-1.297947617240993168e+00
2.129359903997304571e+00,2.224688376567817372e+01,2.058216452667706164e+01,5.572360193305703202e-01,5.355176167246009644e-01,-1.005350529742141896e+00
2.210029012148386318e+00,2.402802858368511707e+01,2.304729264080665985e+01,5.139148998637151911e-01,-3.985220276387968941e+00,1.321977691262609111e+00
3.691193297695130493e+00,4.265665074216378194e+00,1.138436964453463540e+00,1.031551035683348494e-01,3.923665140289419817e+00,5.999927562878658582e-01
3.693151684676804436e+00,8.145092693812487905e-01,3.598670367084767729e+00,1.198790783009015648e+00,-3.819888972549511097e-01,-3.116132154594887904e+00
5.146887066645164488e+00,1.692640770124616001e+00,1.216820398346812659e+00,-1.592918770109180149e-01,-1.926641787883615953e+00,1.199614053361581556e+00
5.253411178419882255e+00,3.372770240100156247e+00,3.629652645370209818e+00,2.246944350652192168e-01,3.743852791237366251e+00,6.217129323825004716e-01
3.756586191253657780e+00,4.211344028723587485e+00,6.049516324704153014e+00,2.806795486067170664e+00,8.685831179596785745e-01,-2.333633098002346973e+00
3.743556321170562473e+00,8.097649145469675291e-01,8.369095780515674932e+00,-2.074932511228687382e+00,9.882071874346595175e-01,1.078233701946750056e+00
5.247075215225791567e+00,1.676683930175601800e+00,6.023081965390080228e+00,2.588674710167798709e-01,1.744678907855004235e+00,8.419574825563426179e-01
5.295255266657097337e+00,3.421236065863435982e+00,8.411076945713249486e+00,-1.373588099242164517e+00,-2.842337265866351270e+00,2.367636877208154189e+00
3.795017693546336446e+00,4.362773411143813895e+00,1.091055001556429360e+01,-2.025346451099618861e+00,-2.242696845034554798e+00,8.015887166640230932e-01
3.843096745535246495e+00,8.139949052871539026e-01,1.330711690135682446e+01,3.007747486112271051e+00,-1.383719041589282384e+00,1.975076566168908476e+00
5.239363901580468053e+00,1.822851594249377927e+00,1.089336457466645314e+01,1.142181299467622591e+00,-3.793356779613972662e+00,-1.076487941516229618e+00
5.240868645699361394e+00,3.416144938020101662e+00,1.335769877924631288e+01,2.488172317246144960e+00,-8.110604782905077581e-01,-6.636396358096697812e-01
3.686130363144753730e+00,4.298254334553002209e+00,1.576073615684103579e+01,2.590678365812100203e+00,2.705473672900998494e+00,-3.646084704110054697e-01
3.801947030398610483e+00,8.512117461254481432e-01,1.819402350872999818e+01,2.573127943807980156e+00,2.655851848438109286e+00,-1.871407465572456408e+00
5.190163534137797186e+00,1.687140869704425450e+00,1.579011038956138435e+01,4.654134757722396820e+00,-4.859808694402945051e-01,1.731923093952763670e+00
5.249076942188892758e+00,3.425756992905092169e+00,1.821656925297263641e+01,5.000948987000170654e+00,-2.139671795420758915e+00,-2.277529249652829435e+00
3.746063863476160716e+00,4.302752190715857239e+00,2.068377584657579860e+01,1.508253616780420026e-01,-1.770843531211710120e+00,2.719671236814050985e+00
