x,y,z,vx,vy,vz
9.658153573887917620e-01,4.851743113666151075e+00,1.545623020693457805e+00,3.891730243113123988e-01,-9.349891775796157489e-01,1.885973849387158285e+00
8.311975416176446974e-01,8.337462781082416452e-01,3.960838538502302608e+00,-2.750786121811840346e+00,-1.597611449383631310e+00,-1.060282374865272104e+00
2.675052604622486285e+00,2.008548865966970354e+00,1.431000530534521475e+00,-1.003707282234687526e+00,-1.393940893067086684e+00,1.601832815047577796e+00
2.684309766980181422e+00,3.992667716438295322e+00,4.237472691493116450e+00,1.523214787999343400e+00,-1.368212712600159975e+00,-2.905541694208172210e+00
6.033703766297791038e-01,5.011694673148436863e+00,6.879292528399561846e+00,-1.120093735301150417e+00,-1.646751021896608158e+00,4.261081421125904711e+00
7.009760663512725198e-01,1.037851979164879479e+00,9.738839472934666119e+00,1.577062204383729682e+00,9.307766449523355856e-01,-9.946650460419234063e-01
2.474289276390632786e+00,2.250261052392235062e+00,7.023380188579747774e+00,6.550096178942448333e-01,3.260916654907213275e-01,9.608652280517253619e-01
2.542791896895684189e+00,4.343991983661499745e+00,9.850096428429218065e+00,9.822175083060665779e-01,-3.597228212159288230e+00,-4.802707752694904686e-01
8.264967178899400579e-01,5.283171544855179924e+00,1.268692225868762335e+01,2.673042553474556549e+00,-8.602944302637063334e-01,-3.271479278922162948e+00
8.132349480650974405e-01,1.182604325275918855e+00,1.518837088491904375e+01,-1.202391445086337107e+00,-9.421472459245214814e-01,-4.908888418440143786e-01
2.645308806425239023e+00,2.299987818115906801e+00,1.268069633665077767e+01,9.482257228748405264e-01,-1.495365601338757955e+00,-1.175653516732816595e+00
2.532348946843157034e+00,4.115298805032847618e+00,1.547348434927402572e+01,2.316514529863627825e+00,-2.649917136312629484e+00,-1.772885268180226737e+00
1.075260170757826428e+00,4.982862416927108740e+00,1.839076411786969345e+01,-2.119597129827990312e-01,-2.365934269501504428e+00,2.143157287252336896e-02
1.124156147844464382e+00,9.959832330031826997e-01,2.104475495675074725e+01,-2.526157574386219462e+00,2.159273740911787698e+00,-5.327156765516942727e+00
2.836278477144126065e+00,1.834053881462991864e+00,1.813175878219543691e+01,-1.324561009696514802e+00,-2.524575138596871771e+00,-7.512967642250342193e-01
2.504067431585017545e+00,4.168269827923618998e+00,2.110854716758598215e+01,-9.406717565901927536e-01,1.448967550716284469e+00,8.486104268420504582e-01
9.049666178474631284e-01,4.964206434970544812e+00,2.399776824111175699e+01,3.075734388446465850e+00,6.591625330428054319e+00,7.831089896699677810e-01
8.414114489269887143e-01,1.090388394718779796e+00,2.685206435396246505e+01,-3.681113348356420900e+00,-1.551532144241166034e+00,2.367368171451058600e+00
2.661517099461053970e+00,2.017445975338686637e+00,2.391624275091489338e+01,9.321084644866465263e-01,2.287528608947776654e+00,9.810084404589155538e-01
2.695081883142715018e+00,3.892037493504572065e+00,2.698841544996232145e+01,1.898505917746983851e+00,-2.188336219968406660e+00,-2.496806097137526770e+00
7.543001682211114556e-01,1.107985729410395948e+01,1.501522511834103568e+00,-1.420098670503682659e+00,3.599039084869710692e+00,2.406399605055227653e+00
7.783559994979728502e-01,7.173686183549437878e+00,3.987229456639726610e+00,2.499535208692856614e+00,4.887859526743049132e-02,-7.054727299443613875e-01
2.903997944975399648e+00,8.173649914401989847e+00,1.525618535569814194e+00,1.222532785346140960e+00,1.935543327612919029e+00,6.103780097717037556e-01
2.686654580826434824e+00,1.005131637393728106e+01,4.262194136216663765e+00,9.425564848424702324e-01,5.686016778827301721e+00,-1.285908058152482214e+00
9.530916304089912527e-01,1.094637168864116283e+01,7.000305368592650623e+00,-7.101201743130919342e-01,-2.570896505063852366e+00,1.601116122981489642e+00
8.379803766955951083e-01,7.131086010198123937e+00,9.929135225390064434e+00,1.236157422019932062e+00,-2.815526599910358474e-01,-4.473113857694698048e+00
