order,staggered_order,susceptibility,specific_heat,cumulant_list,T,order_std,staggered_order_std,susceptibility_std,specific_heat_std,J,B,k_B
0.0011562500000000002,0.9985312500000006,0.0029568750000000003,0.03652747499935104,0.945788546152679,50,0.0001770526934276912,0.0001401031985716237,0.00034765334970700333,0.004425290294495157,-6.903245000000001e-22,4.141947e-22,1.380649e-23
0.009437500000000001,0.9816874999999999,0.027416250000000003,0.23686104444427744,0.9602638172749871,75,0.0006355361909443085,0.00048653751140072124,0.0020311175341422264,0.010316325079450931,-6.903245000000001e-22,4.141947e-22,1.380649e-23
0.017781250000000005,0.9060312499999998,0.05826062500000001,0.5142329706789617,0.9624087147303753,90,0.0009410868882574027,0.03910185642372046,0.003261628361771541,0.03159984261326008,-6.903245000000001e-22,4.141947e-22,1.380649e-23
0.02365625000000001,0.6463437499999999,0.09378062499999999,0.7222382562499846,0.9643324065826376,100,0.0009612105811163348,0.10609883594215935,0.0048481772871680874,0.05888795430314444,-6.903245000000001e-22,4.141947e-22,1.380649e-23
0.03203125000000002,0.38221875000000005,0.12029312499999996,0.8517542006802643,0.9651665553458268,105,0.0010682290396960767,0.07625478276496007,0.004963142389939307,0.048511528029668044,-6.903245000000001e-22,4.141947e-22,1.380649e-23
0.037968750000000016,0.32803125,0.14825062499999989,1.0324583109504175,0.9633257593514837,110,0.0019456732848168532,0.070810390662538,0.009287677549194528,0.041449148377702826,-6.903245000000001e-22,4.141947e-22,1.380649e-23
0.04075000000000002,0.2444375,0.16158624999999988,1.094986304722378,0.965775221744235,113,0.0010916944971007235,0.07215860893718784,0.0056778474959706254,0.05373820970424293,-6.903245000000001e-22,4.141947e-22,1.380649e-23
0.04290625000000002,0.25853125000000005,0.17116187499999977,1.1508910727788244,0.964910781575163,115,0.0016322255224845634,0.04471345509358733,0.007538381190717418,0.050598956424777054,-6.903245000000001e-22,4.141947e-22,1.380649e-23
0.04650000000000003,0.16475,0.18400624999999976,1.0901167968749983,0.9657004571471139,120,0.001240432132363558,0.02805615880470809,0.008541318966500424,0.038844379777778916,-6.903245000000001e-22,4.141947e-22,1.380649e-23
0.05000000000000003,0.11287500000000002,0.21869999999999973,1.051726800000002,0.9660128562479502,125,0.0011180339887498958,0.02477188111044456,0.010080771764850137,0.033274398938097006,-6.903245000000001e-22,4.141947e-22,1.380649e-23
0.05768750000000004,0.09456250000000001,0.2400024999999996,0.702463223593966,0.9648073582885961,135,0.0021705594037021874,0.028764541159646533,0.009881989346153934,0.03367498314506951,-6.903245000000001e-22,4.141947e-22,1.380649e-23
0.06581250000000002,0.0370625,0.31904749999999965,0.4453868444444439,0.9657483849394104,150,0.0018751041637733072,0.009932211643184015,0.005836856709736869,0.017871575724668978,-6.903245000000001e-22,4.141947e-22,1.380649e-23
0.06459375000000003,0.025968750000000002,0.3574143749999997,0.23943181020408116,0.9647792713897062,175,0.0025364722364437545,0.005961210880035196,0.008352598213374252,0.009363182152272914,-6.903245000000001e-22,4.141947e-22,1.380649e-23
0.06887500000000002,0.022812500000000003,0.4227149999999996,0.17996440000000008,0.9648294729570868,200,0.0023992186228020108,0.003812243843853644,0.019345978046159864,0.0077157629786711295,-6.903245000000001e-22,4.141947e-22,1.380649e-23
0.06318750000000002,0.01775,0.43809624999999963,0.1250226246913581,0.964159384222269,225,0.002863700621573418,0.004645604441297171,0.018761388399782673,0.005895210043354631,-6.903245000000001e-22,4.141947e-22,1.380649e-23
0.05812500000000002,0.00925,0.47830749999999955,0.09674376799999984,0.9629878084733416,250,0.0031168644099479194,0.0025067097458620936,0.02556895081808206,0.0036005576054957814,-6.903245000000001e-22,4.141947e-22,1.380649e-23
0.05743750000000003,0.01625,0.5160999999999996,0.07741667768595027,0.9645849777784398,275,0.0023417908478341933,0.004069225202664508,0.020638000334637568,0.0038890678365162286,-6.903245000000001e-22,4.141947e-22,1.380649e-23
0.05956250000000003,0.019437500000000007,0.5139437499999996,0.06104429861111116,0.9642995172972139,300,0.0025781534089343865,0.004508412275957026,0.016365522782285303,0.0029333616411378184,-6.903245000000001e-22,4.141947e-22,1.380649e-23
