order,staggered_order,susceptibility,specific_heat,cumulant_list,T,order_std,staggered_order_std,susceptibility_std,specific_heat_std,J,B,k_B
0.0028652343749999984,0.8259433593750009,0.005589960937500028,0.041293417184224544,0.8444831483370039,50,0.0011937862051221888,0.10957738857394442,0.002075041015256423,0.006448151625672984,-6.903245000000001e-22,4.141947e-22,1.380649e-23
0.008695312499999995,0.98326171875,0.02521546875000008,0.21939214166654192,0.9660211834625437,75,0.00019189987369312519,0.00018042900671690878,0.0014690595929527444,0.011786668636997103,-6.903245000000001e-22,4.141947e-22,1.380649e-23
0.0178359375,0.9500859374999999,0.05798890624999996,0.4372899324844889,0.9666063208320032,90,0.00011946995977676859,0.00041976468714997596,0.0024561543255758366,0.020672594294182833,-6.903245000000001e-22,4.141947e-22,1.380649e-23
0.02644140625,0.8986406250000002,0.09395078124999988,0.7212544687497597,0.9665730154936442,100,0.00022196644792379366,0.0008349658488524968,0.0032617934001562855,0.030354478107347368,-6.903245000000001e-22,4.141947e-22,1.380649e-23
0.031703125,0.84280078125,0.1272994531249997,1.0351498703232103,0.9664707738013538,105,0.00038049160929788493,0.0061608406107648865,0.00411719181065947,0.07040779751183769,-6.903245000000001e-22,4.141947e-22,1.380649e-23
0.03764843750000001,0.7326054687500001,0.15719820312499966,1.4592608490442307,0.9666054614783166,110,0.0002569558447522518,0.012492724689434848,0.010211700881109554,0.11289501833312529,-6.903245000000001e-22,4.141947e-22,1.380649e-23
0.04291210937499999,0.5996503906249998,0.1798516015625001,1.7749583736122296,0.9665233299496436,113,0.0004471543086094636,0.038762172775584955,0.004194648816891859,0.12250329091630505,-6.903245000000001e-22,4.141947e-22,1.380649e-23
0.04675,0.3070742187499999,0.2015573437500001,1.5938416387050898,0.9665083924360349,115,0.0005037487641501567,0.04819589123130299,0.009631825284406174,0.1455232473036934,-6.903245000000001e-22,4.141947e-22,1.380649e-23
0.05254687499999999,0.13469921875,0.21696210937500027,0.9863530897352047,0.9666069008576509,120,0.0003507390530020578,0.032465895755500594,0.008478095897811615,0.04380449762122114,-6.903245000000001e-22,4.141947e-22,1.380649e-23
0.055167968750000004,0.07014843750000001,0.2398656249999994,0.8081629049999888,0.9665236782674305,125,0.0005619721373035071,0.014583046023490503,0.011184954663365282,0.030767344837024143,-6.903245000000001e-22,4.141947e-22,1.380649e-23
0.06059960937500001,0.016447265625000002,0.2724061328125,0.508615717806914,0.9665353167779196,135,0.0005989126525265973,0.003897055047104303,0.0057071503209501166,0.019757166384198627,-6.903245000000001e-22,4.141947e-22,1.380649e-23
0.06369921875000002,0.00758984375,0.31197148437500005,0.40362939756946714,0.9665470504312533,150,0.0005982763327363849,0.0017580017259261644,0.011361774487320377,0.01548729157252321,-6.903245000000001e-22,4.141947e-22,1.380649e-23
0.06471679687500001,0.004802734374999999,0.3676462890625002,0.23895912818878254,0.9665415729616651,175,0.0006278393147933591,0.0016754385075271733,0.023523666988814168,0.010679296495452078,-6.903245000000001e-22,4.141947e-22,1.380649e-23
0.06536523437500001,0.004458984374999999,0.4432825390624996,0.17333549970703224,0.9665753685822084,200,0.0005393529137325208,0.0009008165258297653,0.017794175756865992,0.00465080388196655,-6.903245000000001e-22,4.141947e-22,1.380649e-23
0.062109375,0.005335937500000002,0.4445451562499997,0.1184650543209886,0.9665826526399903,225,0.0004950468777124153,0.0010825134304702354,0.020410568344015428,0.004296620205731704,-6.903245000000001e-22,4.141947e-22,1.380649e-23
0.060572265624999996,0.003916015624999999,0.49548707031249994,0.10332222756249945,0.9665398802978684,250,0.0005898764089675445,0.0008643510498789003,0.02368505984668291,0.0033352306306068374,-6.903245000000001e-22,4.141947e-22,1.380649e-23
0.057962890625000006,0.005056640625000001,0.5600112109374994,0.07439694230371881,0.966284806796088,275,0.0009912568300644456,0.0008486837180862651,0.019177591218821243,0.002518972898777437,-6.903245000000001e-22,4.141947e-22,1.380649e-23
0.054945312499999996,0.004347656250000001,0.58546515625,0.060589592534722625,0.9664018364433501,300,0.0007777009229684223,0.0008040909120393157,0.024046657270553266,0.003440995705486206,-6.903245000000001e-22,4.141947e-22,1.380649e-23
