x,y,z,vx,vy,vz
7.679864544515504488e-01,4.525379508055512368e+00,1.281615525553983392e+00,1.601933982308774151e-01,5.945534511404432232e-02,-1.342424236544828564e-01
8.036674158887195940e-01,9.127696373145505193e-01,3.854932404654355160e+00,4.492985284838677540e-01,-5.131144694617481017e-01,-6.489473700535118850e-01
2.350345595260747711e+00,1.803624496753544859e+00,1.306701161880895468e+00,8.835581009295334631e-01,-3.848785164051800045e-01,-4.337961056732724807e-01
2.353660760981397537e+00,3.631555223231917928e+00,3.856713237653716320e+00,-5.341911829296861480e-01,1.907856496601977869e-01,-1.649873361985571552e-01
7.871419962253897173e-01,4.539106739345784014e+00,6.424749689668663777e+00,-1.528744013301862048e-01,3.243965892721651922e-01,3.167784985630375250e-01
7.729055974985857835e-01,9.149215819717683162e-01,8.975593254141493560e+00,1.637562950847659682e-01,-2.423882836320407075e-01,1.187432545234743952e-01
2.365231489396523834e+00,1.810344873483514805e+00,6.425765446313179474e+00,9.787239413687897072e-01,5.223428385410996411e-01,-1.442618097233865360e-01
2.363002510877943330e+00,3.628857183162458089e+00,8.977790848390830192e+00,-5.634596988425387698e-01,1.061556722021321786e+00,4.762366359465816101e-01
7.878570917422750286e-01,4.552948422984847809e+00,1.153802377093183118e+01,2.848044020278642785e-01,-5.646188488346096657e-01,-7.867615722684727642e-01
7.639021515349303515e-01,9.152201237457967542e-01,1.410565325666688352e+01,1.258635582825597732e+00,1.618905402652109082e-01,1.118294307373867813e+00
2.336927360839522905e+00,1.824437286589498441e+00,1.156352537915254786e+01,-6.107295295534366231e-01,1.069227350318939562e+00,-9.120252209032153612e-02
2.360662454876578220e+00,3.641125862389242407e+00,1.409687554097913242e+01,3.748261508956018950e-01,1.191965634502993587e-01,-8.847359919381931892e-01
7.896176171480389083e-01,4.540078471525606396e+00,1.667261261812409501e+01,5.183198468852497909e-01,1.565409153128824449e-01,5.830006060187454819e-01
8.074641101688776468e-01,9.300989221840444410e-01,1.924174673608747810e+01,1.458487906543640966e-01,2.241624917176112952e-01,-3.170062999181615104e-02
2.347659818637653384e+00,1.832614340031393674e+00,1.667445851963404380e+01,2.536414060112953672e-01,-8.998270790048759071e-01,-2.148064180539556167e-01
2.363963121645260568e+00,3.647154683070552572e+00,1.924399139424745186e+01,5.769502681372959962e-01,2.735194481142395606e-01,-6.603299994730922329e-01
7.816870174954376749e-01,4.504485306979208126e+00,2.181689758699663884e+01,4.089762121576261955e-01,2.032289134562679789e-01,-1.873490859186402457e-01
7.619216058500192235e-01,9.233679317079483972e-01,2.435804591595317703e+01,1.010773313356195524e-01,1.238962212277511798e-01,-6.395515239864422163e-01
2.358716610037705053e+00,1.820546089616922991e+00,2.178172040939963239e+01,-1.257180637247935051e+00,7.370119975091141140e-03,6.639566592132637446e-01
2.375822061375295835e+00,3.613137563725195900e+00,2.434971441067536091e+01,-3.961577626571623212e-02,4.979229815493088074e-01,1.151974963187382267e-01
7.636212284591883392e-01,9.994318007125098546e+00,1.300450044584633646e+00,-3.854705346867915439e-01,1.087754923653792893e+00,8.621416291745310767e-01
7.811284708536169186e-01,6.325918281079766281e+00,3.865984575423436986e+00,2.451614797236048304e-01,-7.337487971109196705e-01,-1.657285153061835437e-03
2.356676393824729487e+00,7.224770956986213299e+00,1.293298816501025517e+00,6.024794754452387213e-01,1.348068418500767036e-02,-2.291696624535885518e-01
2.352442677866497078e+00,9.069859929824659162e+00,3.839611285707225541e+00,5.842397468771504815e-02,7.564896375614050816e-01,-9.351614098471525138e-02
8.072473410506707525e-01,9.994967721549393502e+00,6.410465150280010072e+00,2.315177730420693858e-01,-6.455295191303139779e-01,2.374104660989894144e-01
8.002372764122890336e-01,6.351946649011690482e+00,8.986897993436832266e+00,-5.231536677209859265e-01,-1.971665634168065229e-01,-1.941313032842600372e-01
2.351044413326212723e+00,7.259623570794643044e+00,6.415928868089050496e+00,-3.320672349740713125e-01,-1.206059964809279350e+00,4.493457819300412104e-01
2.360876164577984326e+00,9.074725099288498242e+00,8.973637615581033344e+00,2.673452693628254884e-01,-5.118661529461345783e-01,-2.117322692291274677e-01
7.926052191528442092e-01,9.986042508590882605e+00,1.150757899292704423e+01,3.072666903209829159e-01,-4.802896590583408676e-01,1.308708319142775911e-01
8.082668860540512812e-01,6.350190902161368278e+00,1.408690384825409581e+01,-3.603259815494095353e-01,-2.624044818869472606e-01,3.040988816677910322e-01
2.377421671967895556e+00,7.273468415792156527e+00,1.155908534289906164e+01,-7.109547822824460184e-01,6.163437507581953634e-01,-1.116998655409906227e-01
2.366509160855319038e+00,9.060674556142675584e+00,1.411275274954155279e+01,-2.568096349354371810e-01,3.462833955871138514e-01,-1.077796671295269682e-02
7.899018319228033880e-01,9.986368350078144829e+00,1.666822243767130018e+01,-1.583815491594157965e-01,-2.846708005087625337e-01,1.281992633449584584e-01
7.744247977029441454e-01,6.361857185817854976e+00,1.924465203627448773e+01,-2.630110155485757550e-01,-2.092947498746937363e-01,-4.233728736128903325e-01
2.330795081997392160e+00,7.248025551632792940e+00,1.667723541351287508e+01,-2.620399890828591927e-01,1.077097773164872985e+00,-2.131293641867763322e-01
2.357494434263693872e+00,9.079720588440558515e+00,1.924926144241393899e+01,-5.103920404874151551e-01,4.784748943423404177e-01,-2.578938610267527687e-01
7.732237932567650462e-01,1.000227247344575687e+01,2.180146225574538121e+01,1.350822434404378158e-01,8.534876411205456759e-02,6.673511051841711506e-02
7.698973383124291248e-01,6.336027691552282626e+00,2.435354421706470518e+01,-3.986884559698522512e-01,-1.344385137304319744e-01,6.863833685691035358e-01
2.346552708995030212e+00,7.273387632297190208e+00,2.180060162531605172e+01,6.278220475791195243e-01,1.055372116910344493e+00,5.023071904229089307e-02
2.343181084128210578e+00,9.052083633129722529e+00,2.436780284825832865e+01,-1.850655468647506852e-01,2.758676924864695845e-01,-1.966954435226467013e-01
7.630006804737244908e-01,1.543251311048378760e+01,1.278109032623875985e+00,-6.302027362104332120e-01,6.314237582341767352e-01,-1.789699347954673836e-01
