x,y,z,vx,vy,vz
1.012343403250151042e+00,5.537734336867434770e+00,1.504286311078365523e+00,2.281270019833043228e-01,3.787235371545644713e-01,1.956756477801712690e-01
9.146655900348183987e-01,9.904469235200710209e-01,4.734375144536471680e+00,9.283485717140479987e-03,-2.250759014502038691e-01,9.057778471544000731e-02
2.733529478751051567e+00,2.106953724720441290e+00,1.679458075874632916e+00,-4.009171017719332375e-01,-1.638495245994578686e-01,-7.642597724938489379e-02
2.795749868197560772e+00,4.474278233244364245e+00,4.802289329760362158e+00,2.477905811914364598e-02,-3.115132450154301513e-01,-4.198219272575241523e-01
9.695845209319642333e-01,5.497886568289334974e+00,7.878867371058506208e+00,-4.324648487719777168e-01,1.396083016239795249e-01,3.175973652749420895e-01
9.365730806995655744e-01,1.052560458752651362e+00,1.087509229292070856e+01,-2.695735824565552718e-01,-3.347150304401281806e-01,4.147311396114879423e-01
2.887591785317314308e+00,2.173447544855671598e+00,7.800622158902299041e+00,2.882604907481112755e-01,-2.822552825487605332e-01,2.176416997350704152e-01
2.739534612322020113e+00,4.427726363214510741e+00,1.088980976141375479e+01,-8.659044516721102758e-01,-9.567821227097707271e-02,-1.860010137110262862e-02
8.732701821424045940e-01,5.514100395171357860e+00,1.382212511083702999e+01,7.513014799786712494e-01,-1.302976906843425486e-01,1.256331190482399940e+00
1.043084234946046518e+00,1.087895351309666303e+00,1.714621453234990156e+01,5.318058259832176837e-01,7.374919970295704674e-01,-9.893413323345985610e-03
2.799497224813631391e+00,2.136813369529530160e+00,1.399218854353854624e+01,3.177007138192700086e-01,-2.542523132924436324e-01,5.815099477957927920e-01
2.697924686344646883e+00,4.405884464713018644e+00,1.686863592033662229e+01,3.436525751232027970e-01,3.315845254856358837e-01,5.813087855452159225e-01
1.022685780388932875e+00,5.507046153208311701e+00,2.025511913321638602e+01,-3.366742318587344629e-01,-1.148636835546440471e-01,5.436463826288489010e-01
9.714794332131571064e-01,1.033116887945799256e+00,2.336885123684696097e+01,1.045033935319050311e+00,-5.552203984255907887e-01,-3.389728668679296009e-01
2.881747988605640742e+00,2.248647548638919691e+00,2.015457572581026824e+01,-3.142142258337337624e-01,6.536360624389133678e-01,8.001850699358026286e-01
2.868061482777665816e+00,4.423349576616043777e+00,2.324607080176084750e+01,4.881340201727844830e-02,2.086346230630790888e-01,-2.233076652411300211e-01
8.562686002357029480e-01,5.394491562435186793e+00,2.650149098955728633e+01,2.348732322377468928e-01,5.990365542486526529e-01,5.173149209006465410e-02
9.493609085082600485e-01,1.078037411135552626e+00,2.943160987750168900e+01,7.005117811923802784e-02,8.567844781932899556e-01,1.843661752036955814e-01
2.829573930690682637e+00,2.096457912914345911e+00,2.638965377978430382e+01,-2.451618999926614417e-01,-8.791417121218650932e-01,-4.948974359902921782e-01
2.780619621714171874e+00,4.316649522433503527e+00,2.960659782675488216e+01,4.508026029889189434e-02,2.380313070785745333e-01,8.737458436331035916e-02
9.180244639800912987e-01,1.212966968351795849e+01,1.656809945755156610e+00,2.483891238012888858e-01,-2.675426439932435813e-02,3.387685685814369879e-02
8.748473564304123373e-01,7.705261992496271972e+00,4.659738131327422650e+00,-4.116333756192723792e-01,-6.836052999087727233e-01,-1.637220442622268624e-01
2.907592996325028878e+00,8.730265528617515258e+00,1.607607306727985019e+00,-7.852071313226868243e-01,4.756339314075899716e-01,-2.683869744298925664e-01
2.896788018789168362e+00,1.093265642237270541e+01,4.737970403528193764e+00,-9.207622503453524732e-02,-3.343764644708407396e-01,3.881694220928464945e-01
9.212298178485196498e-01,1.203286014366722512e+01,7.763588513345983877e+00,4.163739684747248988e-03,1.391641469964671196e-01,1.190040533720471694e-01
8.447107590014234502e-01,7.723410900600422124e+00,1.088652830396352655e+01,4.856405496908222652e-01,-1.831980316662996933e-02,1.163526655164839191e-02
2.854771577609835020e+00,8.775282323444104193e+00,7.776483473550604764e+00,-3.761245900417138632e-02,1.082774969392964692e+00,1.193151548460219979e+00
2.807497503079575019e+00,1.098397203806077904e+01,1.091684605412375930e+01,-6.351768653405809317e-01,1.902052321015576530e-01,-1.374049389959610956e-01
9.121027998564675832e-01,1.211895595141061222e+01,1.388447951859395779e+01,5.270194661478906362e-01,-9.324533095886405887e-01,6.532418374241238945e-01
9.691546333821535741e-01,7.688161655321179566e+00,1.702999058305617908e+01,1.574279098073563254e-01,1.832398891550260922e-01,3.858154095334870304e-01
2.724323281741174441e+00,8.770459333607645291e+00,1.393542081872967842e+01,3.152908345450301519e-01,-3.286259989926148539e-01,-2.129639352332637348e-01
2.856753356410536071e+00,1.095450734615177879e+01,1.714259902688932868e+01,-3.887115706949570426e-01,3.364701075076331205e-01,-8.276425351069736924e-02
1.030031674663205887e+00,1.208590214485906422e+01,2.017981608087049850e+01,1.084785413205786031e-01,-1.911466152391869816e-02,-2.308607449670617706e-01
9.238657336472234638e-01,7.699773291651754725e+00,2.327694108384864435e+01,-8.673690015055508518e-01,2.723872325180825560e-01,-1.859337381614513118e+00
2.903847419740600788e+00,8.712713651523761982e+00,2.019359338913375979e+01,5.208487372968975682e-02,3.072675106129032357e-02,-7.750569641119295916e-01
2.946967293748008476e+00,1.093492723154255231e+01,2.321833117872156649e+01,-2.427583434826758035e-01,3.567300918014902622e-02,-4.809867818877852086e-01
9.391850539915000962e-01,1.201674469994955530e+01,2.639787670685859666e+01,6.886752233139181723e-01,3.140939454512304829e-01,-5.530512187224120302e-01
8.646435292684058194e-01,7.681822506790162208e+00,2.945523894312496438e+01,-3.916820778376856049e-01,5.321786016935408092e-01,6.867479276983522452e-01
2.864259695213625001e+00,8.689056192346248153e+00,2.638689870931173331e+01,-5.184776062331205582e-01,-3.812007519735564620e-01,-6.407807564107656506e-02
2.872264342847659524e+00,1.107657830250063391e+01,2.945665634128158672e+01,1.670018433897006438e-01,-6.691539723054781286e-01,-4.772520809629291483e-01
7.397660247657784627e-01,1.869661876664604705e+01,1.506291508020801695e+00,1.685877871974866549e-01,7.794713138424341770e-02,3.326309806864915508e-01
8.472605844620904048e-01,1.419318478434269082e+01,4.825249414350066601e+00,3.628890485630645313e-01,1.182778932743847156e+00,-5.421012923524669569e-01
2.812341523394622289e+00,1.532678037941323090e+01,1.695768904169955071e+00,1.686494584067274594e-01,-1.415055644233696175e-01,5.165900433265364633e-01
2.836514908522029366e+00,1.769144534413509362e+01,4.679772432673159344e+00,5.811717974187866065e-02,-2.369366832605871720e-01,4.597035695558928103e-01
8.454919735459385244e-01,1.863368757469029546e+01,7.695410950382433946e+00,-5.673102115665394907e-01,1.446346932697194942e+00,-5.190865693458127650e-01
9.211716626547311604e-01,1.429999517118454477e+01,1.082109865284182249e+01,-3.110106021700266843e-01,-4.037793548464350263e-02,9.752597204299161548e-01
2.777527896639201632e+00,1.540046468477352803e+01,7.748390449392489110e+00,-1.060121567310191026e-01,5.745372037181705194e-01,-7.227311236064068445e-02
2.848671787239747122e+00,1.748050494195391735e+01,1.084241469028338400e+01,6.151268770111347761e-01,5.559505018501332829e-01,-5.240073984364840287e-01
1.057998772490570838e+00,1.860268395153460830e+01,1.406557124942215431e+01,-7.050149856494083989e-02,-6.215026634523301841e-01,2.920076778754865932e-01
1.026176657528150127e+00,1.425107197877601450e+01,1.697464901332584120e+01,-1.034773644193072828e+00,-1.420559312174955457e-01,7.614789786315429021e-02
2.860974269430573536e+00,1.530575129084621189e+01,1.391587223491421277e+01,-5.530794448047875872e-02,7.606868874457009544e-02,7.347268891085403375e-01
2.897456471989011018e+00,1.754298738764667220e+01,1.703507035878260112e+01,5.796106110184767735e-01,4.814649516554990738e-01,-4.900020709746081837e-01
9.427389927906868472e-01,1.862522903631368010e+01,2.012422940286151629e+01,7.446942883113448763e-01,-5.012662150836167951e-01,7.114185181941661273e-01
8.867456757172151871e-01,1.429412904348560431e+01,2.323226792468248192e+01,3.181031039920827475e-01,1.997562461219337393e-01,1.218591728938926422e-01
2.909704861668366505e+00,1.530380486504565418e+01,2.012271898002413550e+01,-9.909278511197560091e-01,8.206319341253061062e-01,2.731238711665109897e-01
2.827717700468549644e+00,1.772727300306448228e+01,2.324607359396967254e+01,-6.229241470024493577e-01,3.403578794824969056e-01,1.218544954794018309e-01
9.196037449080620707e-01,1.859487689053298354e+01,2.632022990746803970e+01,9.233335008430525181e-02,-4.001194426287439931e-01,4.864468958063383752e-01
8.893682725494584940e-01,1.430855137815729705e+01,2.947296907308164648e+01,-9.059251848792524431e-01,-1.773630532590069475e-01,1.168900995074127758e-02
