order,staggered_order,susceptibility,staggered_susceptibility,specific_heat,cumulant_list,T,order_std,staggered_order_std,susceptibility_std,staggered_susceptibility_std,specific_heat_std,J,B,k_B
0.00010156250000000001,0.9993828125000006,0.0011992187500000002,0.0014667187499195933,0.020149374997107748,0.9290666666666667,50,2.223476479805892e-05,7.36615597895324e-05,0.00016475082540811815,0.0002510752317036852,0.0023755112031740534,-6.903245000000001e-22,0,1.380649e-23
0.0006171875,0.9864765625000003,0.019700781250000007,0.042124531250232924,0.20376138888860068,0.9349201450311767,75,0.00010794262979993122,0.0003880304459100018,0.0011543603699753085,0.003412173841512191,0.011295544089270929,-6.903245000000001e-22,0,1.380649e-23
0.001171875,0.957359375,0.049207187499999964,0.17599843750017255,0.4113798225309628,0.9043061558699562,90,0.00027332587007087347,0.0008781194394841665,0.002173534361608696,0.008787737388983505,0.01689548914125962,-6.903245000000001e-22,0,1.380649e-23
0.0011875,0.9107656250000001,0.08612406249999993,0.7394009374999634,0.7202348437499849,0.9396740602717483,100,0.00025859256986135546,0.002070321344320716,0.0024749138360948544,0.08172586691319395,0.03878957654872411,-6.903245000000001e-22,0,1.380649e-23
0.0015859374999999999,0.8714609375,0.10379546874999994,1.3975210937499747,0.934384353741424,0.9444248240303941,105,0.00023282036480004286,0.0029257171012660455,0.004583507099008375,0.11138923417020034,0.04452745308564657,-6.903245000000001e-22,0,1.380649e-23
0.00140625,0.6595312499999999,0.12856437499999993,40.411083749999975,1.1951330061983394,0.9049083210022151,110,0.0003266335150057323,0.0807177670042739,0.004541585598234795,18.953195100198766,0.07975524699856756,-6.903245000000001e-22,0,1.380649e-23
0.0013046874999999999,0.49603906249999996,0.14507296874999992,58.01246546875002,1.3723472129767398,0.8830402206637564,113,0.00040172510083466903,0.09847631182410574,0.005089822748181912,19.168023514976024,0.083621062749557,-6.903245000000001e-22,0,1.380649e-23
0.0029453125,0.4474453125,0.16743890624999985,57.539290156249976,1.4332287334593559,0.9393586005651174,115,0.0005343487292519043,0.08268348961156458,0.00937716248353816,15.167206849582945,0.07166219491099952,-6.903245000000001e-22,0,1.380649e-23
0.003601562500000001,0.2636484375,0.19718390624999987,61.78969015625,1.4087409939236282,0.9367680155408225,120,0.0006284523789262995,0.03116754953150518,0.007875230288826526,5.525282214364145,0.04641188017358945,-6.903245000000001e-22,0,1.380649e-23
0.0021796875,0.0927109375,0.2114642187499999,49.02985609374999,1.040155699999986,0.931329881159829,125,0.00042396041282250044,0.015506685058197982,0.015616796272066264,1.9988725861507433,0.056814340646184444,-6.903245000000001e-22,0,1.380649e-23
0.003515625,0.054171875,0.2614674999999999,22.430633125,0.6415726165980735,0.8958229452524047,135,0.000922999843411417,0.012295972608249113,0.013644750791427315,1.3285799051638607,0.041908258739821055,-6.903245000000001e-22,0,1.380649e-23
0.0016171875000000001,0.012164062500000003,0.3287392187499999,11.07738484375,0.3765793055555652,0.9132638487994345,150,0.0003733770217764145,0.004095509670711403,0.020025194687882514,0.45994442525149104,0.015031313473851166,-6.903245000000001e-22,0,1.380649e-23
0.0020312500000000005,0.008484375000000002,0.33671562499999985,6.337406249999999,0.2547375000000033,0.933198679973587,175,0.0003874873989886638,0.0022704743361107393,0.017355714046347785,0.3737451760162395,0.011004414520464087,-6.903245000000001e-22,0,1.380649e-23
0.0033046875000000003,0.011710937499999994,0.42376484375,4.08973359375,0.16600250000000014,0.9352354670273656,200,0.0005904565318595645,0.0025994020214542843,0.024309546795303835,0.17404408508840577,0.0071546004063032295,-6.903245000000001e-22,0,1.380649e-23
0.0037343750000000003,0.008609374999999999,0.5035156249999999,2.8851662499999997,0.10074147499999957,0.9022072371350557,250,0.0008433013853673549,0.0018895205968545298,0.019845875444735823,0.15064493180837765,0.004830749779336839,-6.903245000000001e-22,0,1.380649e-23
0.0043828124999999996,0.010304687500000001,0.5555226562499999,2.2417620312500004,0.06049625000000023,0.9336811860424256,300,0.0007998908922178857,0.002297019818988971,0.02464375139116187,0.1305251873231173,0.0023901042699732756,-6.903245000000001e-22,0,1.380649e-23
